AndResGuard	0	0.0	True	8174	https://github.com/shwenzhang/AndResGuard	96.41	3955	False	True	7152	proguard resource for Android  by wechat team
acra	6	0.0	True	12098	https://github.com/ACRA/acra	100.0	3951	False	True	2983	Application Crash Reports for Android
android-times-square	0	0.0	True	2996	https://github.com/square/android-times-square	99.01	3932	True	True	1508	Standalone Android widget for picking a single date from a calendar view.
hadoop	85	0.0	False	2073989	https://github.com/apache/hadoop	93.1	3926	False	False	411562	Mirror of Apache Hadoop
DiskLruCache	0	0.0	True	2363	https://github.com/JakeWharton/DiskLruCache	97.69	3908	False	True	416	Java implementation of a Disk-based LRU cache which specifically targets Android compatibility.
mosby	79	0.002	True	31916	https://github.com/sockeqwe/mosby	99.71	3891	False	True	26290	A Model-View-Presenter / Model-View-Intent library for modern Android apps
cassandra	1046	0.002	False	487171	https://github.com/apache/cassandra	96.16	3888	False	False	253594	Mirror of Apache Cassandra
makovkastar__FloatingActionButton	0	0.0	True	1152	https://github.com/makovkastar/FloatingActionButton	100.0	3873	False	True	11228	[DEPRECATED] Android floating action button
wechat	0	0.0	False	43544	https://github.com/motianhuo/wechat	100.0	3828	False	False	95107	A High Copy WeChat ,SNS APP (高仿微信)
CoreNLP	615	0.001	False	740102	https://github.com/stanfordnlp/CoreNLP	97.15	3823	False	False	273831	Stanford CoreNLP: A Java suite of core NLP tools.
